hip_id,ra_degrees,dec_degrees,magnitude
12387,39.8706,0.3285,4.08
12390,39.8905,-11.8716,4.83
12394,39.8968,-68.2669,4.12
12413,39.9497,-42.8916,4.74
12444,40.0521,-9.4527,5.79
12447,40.0653,6.112,6.26
12484,40.1649,-54.5499,5.21
12486,40.1664,-39.8553,4.11
12489,40.171,27.061,5.3
12530,40.3078,-0.6953,5.72
12562,40.3922,-14.5494,5.98
12584,40.4514,-3.2138,6.07
12608,40.5275,-38.3837,5.99
12611,40.5351,-46.5242,6.09
12623,40.5622,40.1944,4.91
12640,40.5913,20.0116,5.74
12647,40.6206,10.7418,6.32
12653,40.6382,-50.8008,5.4
12686,40.7478,53.5262,5.85
12690,40.7577,48.2653,6.3
12692,40.7617,55.1061,5.76
12706,40.8255,3.2362,3.47
12708,40.8343,-40.5279,6.35
12717,40.8603,-66.7141,6.23
12719,40.863,27.7072,4.65
12720,40.8704,-2.5315,6.48
12744,40.9635,25.6383,6.35
12768,41.0215,44.2971,5.43
12770,41.0306,-13.8587,4.24
12775,41.0441,-52.5706,6.15
12777,41.0487,49.2287,4.1
12784,41.0795,17.764,6.4
12786,41.0855,-32.5247,6.21
12803,41.1374,15.3119,5.78
12821,41.207,67.8247,5.95
12828,41.2349,10.1142,4.27
12832,41.2396,12.446,5.17
12843,41.2749,-18.5727,4.47
12862,41.3369,4.7117,6.04
12871,41.3644,-63.7045,5.73
12876,41.3856,-67.6167,4.83
12964,41.6877,-21.6396,6.48
12982,41.7428,35.9835,6.27
12990,41.765,35.5548,6.28
13008,41.7964,-22.4857,6.47
13036,41.8798,44.2722,6.45
13055,41.9485,81.4487,5.8
13061,41.9768,29.2474,4.52
13108,42.1336,18.2839,5.83
13121,42.1911,25.1881,5.89
13133,42.2313,69.6342,6.26
13141,42.2557,-62.8066,5.25
13147,42.2723,-32.4063,4.45
13165,42.3232,17.4643,5.26
13176,42.3622,37.3264,6.45
13178,42.3781,57.0843,6.25
13197,42.4625,-24.56,6.14
13202,42.4756,-27.942,5.39
13209,42.4958,27.2608,3.61
13225,42.5614,-35.8437,5.92
13244,42.6189,-75.0669,4.76
13254,42.6455,38.3189,4.22
13257,42.6471,36.9486,6.44
13265,42.6683,-35.6757,5.48
13268,42.6741,55.8955,3.77
13271,42.6991,-39.9322,6.36
13288,42.7598,-21.004,4.76
13327,42.8732,15.0821,5.52
13328,42.8785,35.0599,4.56
13339,42.924,46.842,5.86
13347,42.9413,58.3143,6.46
13363,42.984,-30.8148,6.38
13367,42.9948,68.8885,5.94
13387,43.0789,-62.9096,6.03
13402,43.1329,-12.7693,6.05
13421,43.2111,-9.4413,6.31
13424,43.2168,52.9974,6.35
13429,43.2277,-65.4553,6.47
13448,43.2986,16.4836,6.3
13462,43.3378,48.57,6.23
13473,43.3931,-38.4371,5.93
13479,43.397,-22.3761,5.93
13490,43.4274,38.3377,5.34
13518,43.527,-50.8714,6.22
13531,43.5644,52.7625,3.93
13654,43.9521,18.3317,5.76
13665,43.9864,61.5211,5.59
13679,44.0572,8.3818,5.97
13700,44.1027,64.3324,6.17
13701,44.1067,-8.8976,3.89
13702,44.1083,18.0237,5.58
13713,44.1388,47.164,6.05
13717,44.156,-3.7122,5.16
13732,44.2111,51.2614,6.22
13756,44.269,4.501,6.15
13768,44.3038,-29.8553,6.29
13775,44.322,31.9343,5.1
13782,44.3488,-23.8621,5.44
13789,44.3859,-38.191,6.41
13832,44.5097,38.615,6.06
13834,44.5211,20.6688,5.8
13835,44.5237,-23.6061,5.82
13847,44.5655,-40.3047,2.88
13874,44.6754,-2.7827,5.22
13879,44.6902,39.6628,4.68
13883,44.6971,-9.7765,6.14
13884,44.699,-64.0713,4.98
13905,44.7655,35.1831,4.94
13907,44.7771,-28.9071,6.14
13914,44.8031,21.3404,4.63
13942,44.9003,-25.2743,5.69
13947,44.9096,-32.5072,6.32
13949,44.9161,41.0331,5.89
13951,44.9215,-2.4649,5.56
13954,44.9287,8.9074,4.71
13965,44.9574,47.2206,5.47
13997,45.0495,38.1318,6.11
14036,45.1837,10.8705,5.93
14040,45.212,-2.8786,6.11
14043,45.2174,52.3518,5.24
14060,45.2915,-7.6628,5.75
14086,45.406,-28.0905,5.88
14104,45.4678,5.3361,6.24
14109,45.4756,26.4623,5.91
14110,45.4837,-9.9614,5.84
14124,45.5385,-6.4942,6.2
14131,45.5642,-71.9025,5.51
14135,45.5699,4.0899,2.54
14143,45.5938,4.3529,5.62
14146,45.5983,-23.6243,4.08
14168,45.6761,-7.6855,5.32
14187,45.7327,-46.975,5.81
14232,45.8755,28.27,6.38
14240,45.9038,-59.7376,5.12
14264,45.9865,47.8485,6.48
14293,46.0687,-7.6009,5.26
14315,46.1585,1.8636,6.05
14318,46.1694,15.8562,6.37
14328,46.1991,53.5065,2.91
14354,46.2937,38.8405,3.32
14355,46.2969,-8.2743,6.3
14365,46.3376,40.5822,6.06
14376,46.3612,25.2552,5.45
14382,46.3851,56.7055,4.77
14392,46.4173,56.069,6.1
14417,46.5331,79.4185,5.49
14439,46.5987,13.1874,5.64
14456,46.6395,-6.0885,5.23
14502,46.8292,64.0576,5.89
14514,46.857,17.88,6.13
14521,46.8829,-78.9894,5.67
14544,46.9473,47.3087,6.38
14547,46.9542,-69.265,6.12
14551,46.9617,-27.8311,6.18
14566,47.016,52.2136,6.33
14576,47.0422,40.9557,2.09
14586,47.0879,18.7951,6.24
14607,47.1616,8.4709,6.28
14626,47.2258,62.3846,6.47
14632,47.262,49.6135,4.05
14649,47.3338,20.7612,6.41
14668,47.3735,44.8579,3.79
14677,47.403,29.0771,5.74
14719,47.5368,27.8199,6.42
14748,47.6127,26.8961,6.02
14749,47.6135,-48.7341,6.11
14757,47.6473,-23.7386,6.37
14764,47.6616,11.8727,5.97
14791,47.7534,64.8963,6.5
14797,47.7719,-13.2643,6.36
14814,47.8198,-16.0249,6.25
14817,47.8225,39.6116,4.61
14819,47.8282,-3.8116,6.08
14821,47.8414,13.0478,6.11
14838,47.907,19.7267,4.35
14844,47.9286,81.4707,5.92
14862,47.9843,74.3939,4.85
14879,48.0178,-28.9891,3.8
14887,48.0398,42.3759,6.15
14893,48.0593,27.257,5.78
14913,48.107,-44.4197,5.92
14914,48.1098,47.7261,6.32
14915,48.1099,6.6609,5.55
14930,48.1381,-57.3216,5.71
14954,48.193,-1.1959,5.07
14972,48.2562,-35.9437,6.29
15004,48.3494,48.177,5.93
15024,48.4081,-29.8041,6.17
15110,48.7255,21.0446,4.87
15118,48.7356,42.5036,6.07
15125,48.7512,-26.1004,6.25
15154,48.8352,30.5567,5.61
15191,48.9465,32.8567,6.3
15192,48.9499,57.1406,5.79
15193,48.9527,50.956,6.46
15197,48.9584,-8.8198,4.8
15201,48.989,-77.3886,5.51
15203,49.0035,-5.9187,6.17
15204,49.0076,34.6886,6.25
15209,49.0185,45.3462,6.15
15219,49.0509,50.9377,5.04
15230,49.0905,-5.7304,6.3
15241,49.1466,32.1842,5.98
15244,49.149,-9.1547,6.14
15282,49.2977,40.4831,6.44
15305,49.3608,-47.7517,5.84
15309,49.3814,65.6584,6.41
15323,49.4172,31.1272,6.4
15330,49.4353,-62.5769,5.53
15334,49.4406,39.2834,5.97
15338,49.4472,44.0251,5.49
15353,49.4958,-66.9269,6.03
15357,49.5104,-28.797,5.93
15371,49.5464,-62.5079,5.24
15382,49.5921,-22.5111,4.86
15383,49.5928,-0.9301,5.62
15404,49.6572,50.2222,5.16
15411,49.6711,-18.5596,5.72
15416,49.6826,34.2227,4.85
15444,49.7817,50.095,5.05
15457,49.8397,3.37,4.84
15474,49.879,-21.7579,3.7
15479,49.8954,-24.1228,5.63
15510,49.9718,-43.0715,4.26
15514,49.9826,27.0713,5.91
15520,49.9969,65.6523,4.74
15547,50.0816,77.7349,5.44
15549,50.0849,29.0485,4.47
15557,50.1065,25.663,6.14
15585,50.1882,-26.6066,6.4
15619,50.2782,3.6757,5.7
15627,50.3067,21.1471,5.27
15643,50.3501,-23.6351,5.5
15648,50.3609,43.3297,4.96
15655,50.3893,-47.7766,6.4
15669,50.4682,49.0711,5.94
15696,50.5495,27.6076,5.55
15700,50.5678,-25.5878,6.36
15737,50.6886,20.7421,5.1
15770,50.8049,49.2133,5.32
15776,50.8237,-7.7936,6.2
15800,50.9013,0.9103,6.47
15807,50.9125,4.8821,6.37
15840,51.0095,-69.6247,6.14
15850,51.0421,12.6296,6.03
15861,51.0769,24.7242,5.5
15863,51.0806,49.8612,1.79
15870,51.1088,20.8035,6.07
15876,51.1237,33.536,5.78
15884,51.1509,-51.0627,6.5
15890,51.169,64.586,5.13
15900,51.2035,9.0291,3.61
15968,51.4011,-69.3366,5.96
15987,51.4826,-35.9209,6.39
15988,51.489,49.1208,6.09
16015,51.549,-41.637,6.33
16029,51.5938,-27.3176,5.93
16042,51.6473,28.7153,6.47
16083,51.7922,9.7328,3.73
16095,51.8278,12.7353,6.29
16112,51.889,-35.6813,5.71
16142,52.004,-11.2865,5.74
16147,52.0127,49.0629,4.99
16156,52.0479,-35.8534,6.49
16168,52.0862,33.8077,5.72
16177,52.0982,60.2557,6.49
16181,52.1107,22.8043,6.03
16210,52.2179,49.8484,5.58
16226,52.2659,3.2487,6.41
16228,52.2672,59.9403,4.21
16244,52.3418,49.509,4.67
16245,52.3424,-62.9384,4.71
16252,52.3594,46.9379,6.21
16263,52.4001,-12.6747,5.57
16266,52.4133,-6.8042,6.01
16281,52.4781,58.8788,4.55
16285,52.48,-42.6343,5.76
16290,52.4955,-78.3518,5.68
16292,52.501,55.4518,5.09
16303,52.5455,59.3661,6.14
16310,52.5566,-41.3695,6.12
16319,52.5808,71.8639,6.37
16322,52.602,11.3365,5.14
16335,52.6437,47.9952,4.36
16339,52.6537,-47.3752,5.98
16340,52.6539,48.1037,5.82
16341,52.6544,-5.0752,4.74
16358,52.6891,6.1887,5.93
16368,52.7153,-66.4897,5.81
16369,52.7182,12.9367,4.14
16424,52.8723,49.2098,6.29
16425,52.8762,40.76,6.5
16447,52.9543,49.4011,6.41
16449,52.9734,-25.6141,6.38
16470,53.0358,48.0235,5.47
16489,53.0821,84.9114,5.62
16499,53.1096,46.057,5.3
16509,53.1447,-50.3788,5.67
16511,53.1497,9.3736,5.76
16516,53.1624,44.8558,6.42
16518,53.1668,35.4617,5.91
16531,53.2144,-61.017,6.42
16537,53.2351,-9.4583,3.72
16587,53.3841,58.7654,6.45
16591,53.3959,39.8996,5.79
16599,53.4129,54.9749,5.98
16602,53.4218,57.8686,6.37
16611,53.4469,-21.6328,4.26
16628,53.4867,-31.0803,6.2
16641,53.5347,17.8336,6.14
16664,53.6109,24.4645,5.95
16672,53.6399,-31.8748,6.39
16677,53.6561,-9.8683,6.25
16695,53.7046,6.4177,6.49
16697,53.7182,-25.5829,6.48
16712,53.7543,60.0414,6.43
16779,53.9885,-5.1249,6.49
16780,53.9902,-11.194,5.56
16803,54.0725,-17.467,5.24
16826,54.1223,48.1927,4.32
16827,54.1258,-78.3231,6.29
16846,54.1971,0.5882,5.82
16852,54.2188,0.4028,4.29
16870,54.2737,-40.2745,4.57
16924,54.4492,15.4306,6.4
16938,54.5007,42.5829,6.41
16974,54.5821,56.9328,6.29
16989,54.6219,-7.3917,5.86
17007,54.6986,-27.9431,6.01
17026,54.7503,20.9158,6.5
17027,54.7547,-5.6257,5.97
17056,54.8546,75.7396,6.25
17057,54.8559,-10.437,6.19
17058,54.8572,16.5368,6.18
17086,54.9098,-3.3928,6.22
17103,54.9631,3.0568,5.55
17120,54.9981,-1.1212,6.12
17136,55.0477,-15.2265,6.35
17167,55.1597,-5.2107,5.53
17181,55.1929,25.3295,6.11
17203,55.2827,37.5803,5.55
17214,55.3073,-11.8025,6.49
17296,55.5389,63.2168,5.06
17298,55.5413,-45.9579,6.5
17304,55.5621,-31.9384,4.99
17309,55.5789,19.7003,5.68
17313,55.5943,33.965,4.97
17328,55.6362,-85.262,6.4
17342,55.6781,59.9694,5.74
17351,55.7088,-37.3133,4.59
17358,55.7312,47.7877,3.01
17378,55.8123,-9.7652,3.52
17395,55.891,-10.4856,5.59
17408,55.9464,19.6652,6.13
17436,56.0265,-40.6601,6.45
17437,56.0268,48.5237,6.06
17440,56.0481,-64.8071,3.84
17448,56.0797,32.2883,3.84
17453,56.1174,20.9288,6.09
17457,56.1271,-1.1631,5.24
17460,56.1308,36.4602,5.6
17464,56.1411,-54.2742,6.29
17475,56.1705,46.0999,6.1
17489,56.2008,24.2896,5.45
17493,56.2103,-48.0611,6.49
17499,56.2188,24.1134,3.72
17506,56.2353,-0.2967,5.56
17527,56.2905,24.8394,5.66
17529,56.2985,42.5785,3.77
17531,56.302,24.4674,4.3
17534,56.3162,-47.3595,5.72
17543,56.3487,-71.6582,6.26
17558,56.4046,38.6762,6.45
17563,56.4185,6.05,5.34
17573,56.4566,24.3679,3.87
17579,56.4769,24.5546,5.76
17584,56.4969,45.6819,5.66
17585,56.5034,67.2019,5.79
17587,56.5097,63.3451,4.78
17588,56.512,24.528,6.43
17593,56.5354,-12.1017,4.43
17595,56.539,6.8037,5.91
17608,56.5815,23.9485,4.14
17618,56.6143,-29.3382,5.91
17651,56.7125,-23.2484,4.22
17678,56.8093,-74.2392,3.26
17702,56.8711,24.1052,2.85
17707,56.8838,55.922,6.09
17717,56.9151,-23.8748,5.24
17732,56.9543,32.1955,6.26
17734,56.9567,-36.1058,6.21
17738,56.9834,-30.1673,5.52
17759,57.0273,24.9885,6.44
17771,57.0677,11.1434,5.08
17772,57.0753,50.7368,6.18
17776,57.0867,23.4214,5.44
17798,57.1488,-20.9029,5.81
17797,57.1493,-37.6201,4.3
17805,57.1622,0.2279,5.91
17832,57.2371,23.8573,6.47
17846,57.2838,43.963,5.95
17847,57.2905,24.0535,3.62
17851,57.2967,24.1368,5.05
17854,57.3071,70.8712,5.4
17858,57.3322,57.1183,6.46
17874,57.3637,-36.2001,4.17
17884,57.3804,65.526,4.39
17886,57.3863,33.0914,5.14
17891,57.4026,63.2971,5.82
17900,57.4313,23.712,6.17
17921,57.4794,22.2443,6.05
17932,57.5185,44.9679,5.65
17950,57.5671,-1.5226,6.47
17954,57.5788,25.5796,5.24
17959,57.5895,71.3324,4.59
18033,57.8161,13.0461,6.3
18067,57.924,68.5075,6.31
18081,57.9738,34.3591,5.78
18089,58.0009,6.5349,5.66
18094,58.0186,31.1687,6.22
18141,58.1736,-5.3612,5.48
18170,58.2915,17.3272,5.97
18173,58.3039,-18.4344,6.21
18199,58.3888,-46.8936,5.93
18201,58.3936,25.683,6.35
18212,58.4111,48.6506,5.76
18213,58.4122,-34.7323,5.11
18216,58.4278,-24.6122,4.64
18217,58.43,57.9754,5.8
18246,58.533,31.8837,2.84
18255,58.5729,-2.9547,4.46
18262,58.5966,-40.357,5.7
18275,58.6414,-52.6903,6.46
18339,58.8174,-12.0991,5.99
18396,58.9923,47.8715,5.39
18401,59.0162,-63.4638,6.14
18428,59.1152,-13.5975,6.37
18434,59.1195,35.0809,5.49
18438,59.1264,71.8216,6.31
18453,59.1518,50.6957,5.28
18455,59.1579,-9.7509,6.18
18471,59.2168,22.4783,5.62
18481,59.2571,6.0401,6.09
18485,59.2658,23.1756,6.05
18488,59.2846,61.1089,4.99
18505,59.356,63.0722,4.95
18508,59.3599,24.462,6.19
18532,59.4634,40.0103,2.9
18543,59.5072,-13.5082,2.97
18565,59.6214,38.8403,6.32
18592,59.6786,-57.1024,6.05
18597,59.6864,-61.4002,4.56
18606,59.7184,-5.4695,5.85
18614,59.7412,35.791,3.98
18647,59.8756,-12.5743,5.61
18658,59.9184,10.3304,6.35
18673,59.9812,-24.0163,4.62
18717,60.1537,17.2967,6.31
18723,60.1693,-30.4907,5.93
18724,60.1701,12.4904,3.41
18735,60.2029,18.1941,5.89
18744,60.2242,-62.1594,4.48
18769,60.3118,36.9895,6.39
18772,60.3253,-61.0791,4.97
18788,60.3835,-1.5496,5.28
18805,60.4422,9.998,5.67
18859,60.6527,-0.2683,5.38
18907,60.7891,5.9893,3.91
18926,60.8531,-20.1438,6.47
18957,60.9358,5.4356,5.32
18975,60.9854,8.1972,5.45
18990,61.036,-16.5886,6.36
18993,61.0408,2.8273,5.36
19009,61.0903,24.106,5.46
19011,61.0946,-12.7923,5.62
19018,61.1132,59.1555,5.0
19037,61.1704,-20.3818,6.12
19038,61.1736,22.0821,4.36
19076,61.334,22.0092,5.9
19095,61.4054,-27.652,5.59
19111,61.4447,-20.5125,6.34
19121,61.4854,-8.8561,6.27
19129,61.5132,68.68,5.88
19167,61.6461,50.3514,4.25
19171,61.6517,27.6,5.18
19172,61.6524,54.0089,6.31
19177,61.6617,65.5209,6.14
19205,61.7522,29.0013,5.21
19222,61.7947,74.0005,6.49
19233,61.8387,-64.2231,6.37
19261,61.9246,15.1628,6.02
19284,61.9975,17.3399,5.89
19302,62.0644,37.728,6.07
19335,62.1521,38.0402,5.52
19343,62.1653,47.7126,3.96
19376,62.2565,13.3983,5.94
19388,62.2913,19.6093,5.51
19398,62.3243,-16.3859,5.45
19400,62.3423,54.8291,6.25
19412,62.3649,59.9081,6.29
19434,62.4293,3.3228,6.49
19454,62.5009,86.6264,5.84
19461,62.5116,80.6987,5.1
19483,62.5938,-6.9238,5.44
19509,62.6912,-35.2737,6.43
19511,62.6989,-8.8198,5.7
19513,62.7078,26.481,5.39
19515,62.7101,-41.9937,4.93
19525,62.7459,33.5868,5.75
19554,62.8341,5.523,5.71
19571,62.9007,-20.3563,5.8
19587,62.9664,-6.8378,4.04
19590,62.9838,-8.8375,6.45
19601,63.0011,-17.2746,6.41
19641,63.1305,17.2775,6.09
19672,63.2135,22.4135,6.14
19673,63.2161,68.5011,6.33
19719,63.3879,7.716,5.29
19720,63.394,10.2125,6.24
19721,63.3988,-40.3578,6.36
19725,63.4089,-1.1497,6.45
19730,63.4367,72.1262,6.05
19736,63.4576,12.7537,6.25
19740,63.485,9.2639,4.84
19746,63.4989,37.9671,6.47
19747,63.5003,-42.2939,3.85
19777,63.5987,-10.2559,4.87
19780,63.606,-62.474,3.33
19799,63.651,10.0114,5.22
19805,63.7023,-62.192,5.45
19810,63.717,37.5427,6.31
19811,63.7221,40.4837,4.67
19812,63.7244,48.4094,4.12
19823,63.7575,57.4604,6.06
19849,63.8235,-7.6446,4.43
19859,63.8703,6.1871,6.32
19860,63.8835,8.8924,4.27
19877,63.9426,15.4007,6.31
19893,64.0062,-51.4871,4.26
19917,64.0872,-60.9485,6.34
19921,64.1212,-59.3017,4.44
19949,64.1796,53.6118,5.2
19968,64.2231,61.85,5.69
19983,64.2836,57.8605,5.72
19990,64.3154,20.5787,4.93
19996,64.3301,-6.4722,5.95
20020,64.4178,-63.2555,5.88
20039,64.466,80.5358,6.39
20042,64.4734,-33.7983,3.55
20049,64.4966,-80.2142,5.67
20063,64.5337,42.1412,6.22
20070,64.5607,50.2956,4.6
20075,64.567,-20.7153,6.0
20087,64.5964,21.5794,5.64
20106,64.6561,-22.9698,6.09
20109,64.6666,-52.8603,6.08
20138,64.762,-33.9046,6.36
20156,64.8049,50.0488,5.46
20161,64.8194,-44.2678,5.33
20171,64.8587,21.1424,5.5
20186,64.9029,21.7736,5.34
20188,64.9059,10.1215,6.31
20205,64.9481,15.6277,3.65
20219,64.9901,14.0352,5.58
20231,65.0415,31.9532,6.16
20234,65.048,50.921,5.55
20241,65.0601,41.8082,5.95
20250,65.0885,27.3509,4.97
20252,65.1027,34.5667,4.93
20255,65.1043,18.7427,6.11
20261,65.151,15.0955,5.26
20263,65.1608,-6.2459,6.15
20264,65.1625,-20.6396,5.38
20266,65.1682,65.1405,5.26
20268,65.1719,6.1309,5.76
20271,65.1785,-7.5925,5.85
20284,65.2194,13.8645,6.15
20297,65.2418,-81.5802,5.78
20341,65.3627,-0.0979,5.86
20347,65.3804,-25.7285,6.08
20354,65.3881,46.499,4.8
20360,65.4063,-6.2841,6.45
20376,65.4483,60.7359,5.4
20380,65.4659,56.5063,5.91
20384,65.4717,-63.3868,5.24
20400,65.5144,14.0773,5.72
20417,65.5947,20.8214,5.91
20430,65.6455,25.6294,5.38
20455,65.7334,17.5426,3.77
20456,65.7413,59.6163,6.18
20465,65.7736,-24.8921,5.81
20467,65.7823,-35.5448,6.38
20484,65.8542,16.7773,5.64
20493,65.8848,20.9821,6.0
20498,65.8992,42.428,6.25
20507,65.9203,-3.7453,5.17
20522,65.966,9.461,5.1
20533,65.999,24.301,6.34
20535,66.009,-34.017,3.97
20542,66.0237,17.4442,4.8
20552,66.0513,-57.0712,6.28
20558,66.0603,12.158,6.42
20579,66.1214,34.1308,5.73
20591,66.1559,33.9599,5.77
20614,66.2377,19.0421,5.97
20619,66.2723,-61.2382,5.94
20630,66.3296,-44.1611,6.38
20635,66.3421,22.294,4.21
20641,66.3539,22.2001,5.27
20648,66.3722,17.928,4.3
20661,66.4052,15.9411,6.44
20698,66.5056,4.3735,6.37
20704,66.5261,31.4392,5.29
20711,66.5766,22.8137,4.28
20713,66.5861,15.6183,4.48
20715,66.5879,8.5903,6.06
20732,66.6516,14.7139,4.69
20765,66.7372,-24.0813,6.11
20771,66.7527,2.0796,6.23
20772,66.7536,57.5853,6.28
20776,66.7621,80.8242,5.42
20781,66.7747,-46.9468,6.1
20789,66.8227,22.9964,5.53
20804,66.8699,11.2123,5.87
20825,66.9418,-62.5212,5.74
20842,67.003,21.62,5.72
20848,67.0151,1.8586,6.14
20856,67.0395,-41.9598,6.41
20860,67.0554,83.8078,5.51
20873,67.0972,14.741,5.9
20877,67.1099,16.3596,4.96
20884,67.1338,1.3809,5.53
20885,67.1435,15.9622,3.84
20889,67.1539,19.1805,3.53
20892,67.1626,-19.4586,5.95
20894,67.1653,15.8709,3.4
20901,67.2088,13.0476,5.02
20904,67.2166,30.3615,6.38
20922,67.2789,-13.0484,5.61
20934,67.3335,-46.5154,6.13
20982,67.5025,83.3401,5.47
20985,67.5096,10.2624,6.47
20995,67.5356,15.6379,5.58
20997,67.5416,-13.5924,6.22
21029,67.6399,16.1941,4.78
21036,67.6554,13.7245,5.4
21038,67.66,32.4578,6.18
21039,67.6618,15.6919,5.47
21042,67.668,-35.6536,5.95
21053,67.6947,16.1488,6.5
21060,67.7087,-44.9537,5.07
21082,67.7799,15.1052,6.28
21108,67.8504,40.0102,6.25
21110,67.8578,-13.6441,6.25
21137,67.9654,15.8516,6.01
21139,67.9695,-0.044,4.91
21144,67.9873,36.7429,6.35
21148,68.0077,53.9108,5.78
21152,68.0198,5.41,6.37
21192,68.1564,-3.2095,5.76
21239,68.342,-10.7854,6.06
21242,68.3537,43.0639,6.09
21247,68.3776,72.5288,5.94
21248,68.3776,-29.7658,4.49
21251,68.3877,18.0168,6.24
21253,68.3921,-62.8236,5.79
21269,68.4507,9.4136,6.01
21273,68.4619,14.8445,4.65
21278,68.478,-6.7389,5.71
21281,68.4988,-55.045,3.3
21295,68.5345,5.5686,5.67
21296,68.5485,-8.2314,5.2
21297,68.5491,-8.97,5.24
21298,68.5592,-6.8377,6.09
21323,68.6583,28.9612,5.88
21324,68.6589,-24.0405,6.37
21363,68.7527,-19.9215,6.12
21393,68.8878,-30.5623,3.81
21402,68.9135,10.1609,4.25
21408,68.9274,19.8818,6.33
21421,68.98,16.5098,0.87
21428,69.007,-3.6116,6.34
21444,69.0798,-3.3524,3.93
21452,69.101,64.2616,5.91
21459,69.1211,23.341,6.01
21476,69.1726,41.2649,4.25
21479,69.1903,-62.077,5.59
21486,69.2123,-30.7168,6.28
21515,69.307,0.9983,5.32
21517,69.3116,18.543,6.49
21525,69.3302,-41.8731,6.4
21547,69.4004,-2.4734,5.22
21588,69.5391,16.0334,5.78
21589,69.5392,12.5109,4.27
21594,69.5453,-14.3036,3.86
21604,69.566,20.6847,5.85
21611,69.5906,-77.656,6.05
21644,69.7233,-12.1231,4.99
21666,69.7679,-51.6728,6.45
21670,69.7754,7.871,5.38
21673,69.7883,15.8,5.08
21683,69.8185,15.918,4.67
21685,69.8318,-14.3589,5.46
21689,69.8464,25.2183,6.21
21718,69.9467,-1.0524,6.11
21727,69.9779,53.0796,5.07
21730,69.9918,53.4732,5.36
21735,70.0142,12.1976,5.45
21743,70.0285,-24.4824,5.56
21763,70.1104,-19.6713,4.32
21770,70.1409,-41.8636,4.44
21819,70.3322,28.6151,5.73
21823,70.3504,48.301,5.66
21847,70.4587,38.2804,5.97
21861,70.5144,-37.1448,5.04
21881,70.5613,22.957,4.27
21914,70.6936,-50.4814,5.3
21928,70.7262,43.3653,5.3
21949,70.7664,-70.9311,5.53
21958,70.7888,-30.7654,5.66
21961,70.8073,24.089,6.18
21972,70.84,49.9738,5.86
21986,70.8947,-8.7942,5.98
21998,70.9344,-41.0648,6.24
22003,70.9511,32.8656,6.49
22024,71.0222,-8.5036,5.78
22028,71.0331,-18.6665,5.53
22034,71.0542,40.7865,6.09
22040,71.088,-59.7328,5.28
22044,71.1074,11.1462,5.39
22081,71.2413,-63.2297,6.46
22086,71.2673,-21.2833,5.72
22109,71.3756,-3.2546,4.01
22128,71.4269,23.628,6.34
22144,71.4812,-39.3566,6.04
22152,71.5016,76.6114,6.46
22157,71.5071,11.7056,5.35
22176,71.5699,18.7349,5.99
22189,71.6006,-2.9544,6.33
22192,71.6073,-28.0875,6.18
22220,71.6853,40.3127,5.99
22263,71.9009,-16.9349,5.49
22280,71.9565,-30.0206,6.35
22287,72.0009,56.7575,5.29
22300,72.0289,55.6028,6.32
22325,72.1355,-16.3296,5.76
22336,72.1508,-5.6734,5.77
22354,72.1859,3.5886,6.04
22361,72.2094,75.9415,5.96
22393,72.3035,31.4376,5.57
22407,72.3294,32.5883,5.84
22439,72.4263,-13.7692,6.27
22441,72.4337,15.9042,6.09
22449,72.4589,6.9612,3.19
22453,72.4778,37.4882,4.89
22479,72.5483,-16.2173,5.03
22488,72.5674,-41.321,6.06
22508,72.6516,70.9416,6.36
22509,72.653,8.9003,4.35
22531,72.7308,-53.4617,5.58
22534,72.7357,-53.4599,6.42
22545,72.789,48.7408,5.64
22549,72.8015,5.6051,3.68
22565,72.8434,18.8399,5.08
22573,72.8675,-34.9062,5.82
22597,72.9308,9.9751,6.11
22607,72.958,13.6552,6.3
22626,73.0215,63.5056,5.47
22667,73.1332,14.2508,4.71
22678,73.1583,36.7032,4.79
22697,73.1962,27.8976,5.97
22699,73.199,42.5866,5.68
22701,73.2237,-5.4528,4.36
22717,73.2739,-72.4083,6.28
22720,73.2908,52.8412,6.4
22730,73.3448,2.5083,5.33
22737,73.377,-66.6754,6.43
22783,73.5125,66.3427,4.26
22797,73.5629,2.4407,3.71
22833,73.6954,11.426,5.18
22834,73.6991,7.7792,5.33
22840,73.7113,0.4672,5.98
22842,73.7134,44.061,6.06
22844,73.7205,-58.5478,6.11
22845,73.7238,10.1511,4.64
22847,73.7284,-39.6287,6.11
22850,73.743,19.4855,6.36
22854,73.7631,55.2591,5.52
22860,73.7784,-16.7406,5.71
22871,73.7964,-74.937,5.47
22881,73.8277,-16.4179,5.71
22913,73.959,15.0403,5.79
22923,73.9932,5.3991,6.5
22936,74.0295,52.8697,5.75
22938,74.0376,7.9048,6.42
22949,74.065,24.5923,6.33
22955,74.0837,36.1685,6.1
22957,74.093,13.5146,4.06
22958,74.1008,-5.1714,5.5
23015,74.2484,33.1661,2.69
23041,74.3217,-1.0672,6.25
23040,74.3218,53.7521,4.43
23043,74.3431,17.1537,5.51
23060,74.4362,-14.2319,6.15
23068,74.4527,23.9486,5.79
23088,74.5391,25.0505,5.79
23092,74.5454,-2.2128,6.34
23123,74.6371,1.714,4.47
23148,74.7124,-82.4705,5.84
23161,74.7475,14.5432,6.14
23166,74.756,-16.3763,5.65
23179,74.8141,37.8905,4.93
23216,74.9431,53.1555,6.09
